snapshot_id,snapshot_ts,store_id,city_id,resource_type,resource_name,active_units,provisioned_units,utilization_pct,monthly_cost_inr,shift_staff_present,shift_staff_planned
1539,2026-03-22T07:26:00+05:30,19,3,driver_capacity,Delhi NCR Rohini DS-5 Driver Capacity,28,31,90.32,646000,28,31
1540,2026-03-22T07:26:00+05:30,19,3,dispatch_bays,Delhi NCR Rohini DS-5 Dispatch Bays,5,5,100.0,162000,28,31
1541,2026-03-22T07:26:00+05:30,19,3,cold_storage,Delhi NCR Rohini DS-5 Cold Storage,226,292,77.4,209920,17,19
1542,2026-03-22T07:26:00+05:30,19,3,saas_licenses,Delhi NCR Rohini DS-5 Operations SaaS Seats,16,25,64.0,52750,17,19
1543,2026-03-22T07:42:00+05:30,20,3,picker_capacity,Delhi NCR Indirapuram DS-6 Picker Capacity,7,8,87.5,321000,7,8
1544,2026-03-22T07:42:00+05:30,20,3,packer_capacity,Delhi NCR Indirapuram DS-6 Packer Capacity,5,7,71.43,245000,5,7
1545,2026-03-22T07:42:00+05:30,20,3,driver_capacity,Delhi NCR Indirapuram DS-6 Driver Capacity,20,23,86.96,582000,20,23
1546,2026-03-22T07:42:00+05:30,20,3,dispatch_bays,Delhi NCR Indirapuram DS-6 Dispatch Bays,3,3,100.0,130000,20,23
1547,2026-03-22T07:42:00+05:30,20,3,cold_storage,Delhi NCR Indirapuram DS-6 Cold Storage,109,161,67.7,175860,12,15
1548,2026-03-22T07:42:00+05:30,20,3,saas_licenses,Delhi NCR Indirapuram DS-6 Operations SaaS Seats,15,21,71.43,51510,12,15
1549,2026-03-22T07:08:00+05:30,21,4,picker_capacity,Hyderabad Madhapur DS-1 Picker Capacity,11,13,84.62,381000,11,13
1550,2026-03-22T07:08:00+05:30,21,4,packer_capacity,Hyderabad Madhapur DS-1 Packer Capacity,5,7,71.43,245000,5,7
1551,2026-03-22T07:08:00+05:30,21,4,driver_capacity,Hyderabad Madhapur DS-1 Driver Capacity,22,26,84.62,606000,22,26
1552,2026-03-22T07:08:00+05:30,21,4,dispatch_bays,Hyderabad Madhapur DS-1 Dispatch Bays,5,5,100.0,162000,22,26
1553,2026-03-22T07:08:00+05:30,21,4,cold_storage,Hyderabad Madhapur DS-1 Cold Storage,272,367,74.11,229420,16,20
1554,2026-03-22T07:08:00+05:30,21,4,saas_licenses,Hyderabad Madhapur DS-1 Operations SaaS Seats,21,26,80.77,53060,16,20
1555,2026-03-22T07:07:00+05:30,22,4,picker_capacity,Hyderabad Gachibowli DS-2 Picker Capacity,11,12,91.67,369000,11,12
1556,2026-03-22T07:07:00+05:30,22,4,packer_capacity,Hyderabad Gachibowli DS-2 Packer Capacity,7,8,87.5,254000,7,8
1557,2026-03-22T07:07:00+05:30,22,4,driver_capacity,Hyderabad Gachibowli DS-2 Driver Capacity,25,28,89.29,622000,25,28
1558,2026-03-22T07:07:00+05:30,22,4,dispatch_bays,Hyderabad Gachibowli DS-2 Dispatch Bays,5,5,100.0,162000,25,28
1559,2026-03-22T07:07:00+05:30,22,4,cold_storage,Hyderabad Gachibowli DS-2 Cold Storage,176,295,59.66,210700,18,20
1560,2026-03-22T07:07:00+05:30,22,4,saas_licenses,Hyderabad Gachibowli DS-2 Operations SaaS Seats,20,26,76.92,53060,18,20
1561,2026-03-22T07:28:00+05:30,23,4,picker_capacity,Hyderabad Kondapur DS-3 Picker Capacity,12,14,85.71,393000,12,14
1562,2026-03-22T07:28:00+05:30,23,4,packer_capacity,Hyderabad Kondapur DS-3 Packer Capacity,8,9,88.89,263000,8,9
1563,2026-03-22T07:28:00+05:30,23,4,driver_capacity,Hyderabad Kondapur DS-3 Driver Capacity,22,26,84.62,606000,22,26
1564,2026-03-22T07:28:00+05:30,23,4,dispatch_bays,Hyderabad Kondapur DS-3 Dispatch Bays,5,5,100.0,162000,22,26
1565,2026-03-22T07:28:00+05:30,23,4,cold_storage,Hyderabad Kondapur DS-3 Cold Storage,255,321,79.44,217460,20,23
1566,2026-03-22T07:28:00+05:30,23,4,saas_licenses,Hyderabad Kondapur DS-3 Operations SaaS Seats,24,29,82.76,53990,20,23
1567,2026-03-22T07:21:00+05:30,24,4,picker_capacity,Hyderabad Banjara Hills DS-4 Picker Capacity,11,12,91.67,369000,11,12
1568,2026-03-22T07:21:00+05:30,24,4,packer_capacity,Hyderabad Banjara Hills DS-4 Packer Capacity,9,10,90.0,272000,9,10
1569,2026-03-22T07:21:00+05:30,24,4,driver_capacity,Hyderabad Banjara Hills DS-4 Driver Capacity,21,25,84.0,598000,21,25
1570,2026-03-22T07:21:00+05:30,24,4,dispatch_bays,Hyderabad Banjara Hills DS-4 Dispatch Bays,5,5,100.0,162000,21,25
1571,2026-03-22T07:21:00+05:30,24,4,cold_storage,Hyderabad Banjara Hills DS-4 Cold Storage,286,268,106.72,203680,20,22
1572,2026-03-22T07:21:00+05:30,24,4,saas_licenses,Hyderabad Banjara Hills DS-4 Operations SaaS Seats,8,28,28.57,53680,20,22
1573,2026-03-22T07:43:00+05:30,25,4,picker_capacity,Hyderabad Kukatpally DS-5 Picker Capacity,13,14,92.86,393000,13,14
1574,2026-03-22T07:43:00+05:30,25,4,packer_capacity,Hyderabad Kukatpally DS-5 Packer Capacity,8,10,80.0,272000,8,10
1575,2026-03-22T07:43:00+05:30,25,4,driver_capacity,Hyderabad Kukatpally DS-5 Driver Capacity,21,25,84.0,598000,21,25
1576,2026-03-22T07:43:00+05:30,25,4,dispatch_bays,Hyderabad Kukatpally DS-5 Dispatch Bays,5,5,100.0,162000,21,25
1577,2026-03-22T07:43:00+05:30,25,4,cold_storage,Hyderabad Kukatpally DS-5 Cold Storage,148,225,65.78,192500,21,24
1578,2026-03-22T07:43:00+05:30,25,4,saas_licenses,Hyderabad Kukatpally DS-5 Operations SaaS Seats,7,30,23.33,54300,21,24
1579,2026-03-22T07:34:00+05:30,26,5,picker_capacity,Pune Baner DS-1 Picker Capacity,4,7,57.14,309000,4,7
1580,2026-03-22T07:34:00+05:30,26,5,packer_capacity,Pune Baner DS-1 Packer Capacity,2,4,50.0,218000,2,4
1581,2026-03-22T07:34:00+05:30,26,5,driver_capacity,Pune Baner DS-1 Driver Capacity,14,18,77.78,542000,14,18
1582,2026-03-22T07:34:00+05:30,26,5,dispatch_bays,Pune Baner DS-1 Dispatch Bays,3,3,100.0,130000,14,18
1583,2026-03-22T07:34:00+05:30,26,5,cold_storage,Pune Baner DS-1 Cold Storage,90,133,67.67,168580,6,11
1584,2026-03-22T07:34:00+05:30,26,5,saas_licenses,Pune Baner DS-1 Operations SaaS Seats,13,17,76.47,50270,6,11
1585,2026-03-22T07:24:00+05:30,27,5,picker_capacity,Pune Kothrud DS-2 Picker Capacity,10,11,90.91,357000,10,11
1586,2026-03-22T07:24:00+05:30,27,5,packer_capacity,Pune Kothrud DS-2 Packer Capacity,8,10,80.0,272000,8,10
1587,2026-03-22T07:24:00+05:30,27,5,driver_capacity,Pune Kothrud DS-2 Driver Capacity,27,30,90.0,638000,27,30
1588,2026-03-22T07:24:00+05:30,27,5,dispatch_bays,Pune Kothrud DS-2 Dispatch Bays,5,5,100.0,162000,27,30
1589,2026-03-22T07:24:00+05:30,27,5,cold_storage,Pune Kothrud DS-2 Cold Storage,288,368,78.26,229680,18,21
1590,2026-03-22T07:24:00+05:30,27,5,saas_licenses,Pune Kothrud DS-2 Operations SaaS Seats,22,27,81.48,53370,18,21
1591,2026-03-22T07:02:00+05:30,28,5,picker_capacity,Pune Wakad DS-3 Picker Capacity,12,14,85.71,393000,12,14
1592,2026-03-22T07:02:00+05:30,28,5,packer_capacity,Pune Wakad DS-3 Packer Capacity,6,8,75.0,254000,6,8
1593,2026-03-22T07:02:00+05:30,28,5,driver_capacity,Pune Wakad DS-3 Driver Capacity,27,30,90.0,638000,27,30
1594,2026-03-22T07:02:00+05:30,28,5,dispatch_bays,Pune Wakad DS-3 Dispatch Bays,5,5,100.0,162000,27,30
1595,2026-03-22T07:02:00+05:30,28,5,cold_storage,Pune Wakad DS-3 Cold Storage,255,321,79.44,217460,18,22
1596,2026-03-22T07:02:00+05:30,28,5,saas_licenses,Pune Wakad DS-3 Operations SaaS Seats,24,28,85.71,53680,18,22
1597,2026-03-22T07:05:00+05:30,29,5,picker_capacity,Pune Viman Nagar DS-4 Picker Capacity,8,10,80.0,345000,8,10
1598,2026-03-22T07:05:00+05:30,29,5,packer_capacity,Pune Viman Nagar DS-4 Packer Capacity,8,9,88.89,263000,8,9
1599,2026-03-22T07:05:00+05:30,29,5,driver_capacity,Pune Viman Nagar DS-4 Driver Capacity,26,30,86.67,638000,26,30
1600,2026-03-22T07:05:00+05:30,29,5,dispatch_bays,Pune Viman Nagar DS-4 Dispatch Bays,5,5,100.0,162000,26,30
1601,2026-03-22T07:05:00+05:30,29,5,cold_storage,Pune Viman Nagar DS-4 Cold Storage,159,263,60.46,202380,16,19
1602,2026-03-22T07:05:00+05:30,29,5,saas_licenses,Pune Viman Nagar DS-4 Operations SaaS Seats,4,25,16.0,52750,16,19
1603,2026-03-22T07:21:00+05:30,30,5,picker_capacity,Pune Hadapsar DS-5 Picker Capacity,7,8,87.5,321000,7,8
1604,2026-03-22T07:21:00+05:30,30,5,packer_capacity,Pune Hadapsar DS-5 Packer Capacity,5,6,83.33,236000,5,6
1605,2026-03-22T07:21:00+05:30,30,5,driver_capacity,Pune Hadapsar DS-5 Driver Capacity,18,21,85.71,566000,18,21
1606,2026-03-22T07:21:00+05:30,30,5,dispatch_bays,Pune Hadapsar DS-5 Dispatch Bays,3,3,100.0,130000,18,21
1607,2026-03-22T07:21:00+05:30,30,5,cold_storage,Pune Hadapsar DS-5 Cold Storage,109,153,71.24,173780,12,14
1608,2026-03-22T07:21:00+05:30,30,5,saas_licenses,Pune Hadapsar DS-5 Operations SaaS Seats,8,20,40.0,51200,12,14
1609,2026-03-22T07:19:00+05:30,31,6,picker_capacity,Chennai OMR DS-1 Picker Capacity,13,14,92.86,393000,13,14
1610,2026-03-22T07:19:00+05:30,31,6,packer_capacity,Chennai OMR DS-1 Packer Capacity,9,10,90.0,272000,9,10
1611,2026-03-22T07:19:00+05:30,31,6,driver_capacity,Chennai OMR DS-1 Driver Capacity,34,38,89.47,702000,34,38
1612,2026-03-22T07:19:00+05:30,31,6,dispatch_bays,Chennai OMR DS-1 Dispatch Bays,7,7,100.0,194000,34,38
1613,2026-03-22T07:19:00+05:30,31,6,cold_storage,Chennai OMR DS-1 Cold Storage,396,461,85.9,253860,22,24
1614,2026-03-22T07:19:00+05:30,31,6,saas_licenses,Chennai OMR DS-1 Operations SaaS Seats,23,30,76.67,54300,22,24
1615,2026-03-22T07:17:00+05:30,32,6,picker_capacity,Chennai Adyar DS-2 Picker Capacity,11,13,84.62,381000,11,13
1616,2026-03-22T07:17:00+05:30,32,6,packer_capacity,Chennai Adyar DS-2 Packer Capacity,8,9,88.89,263000,8,9
1617,2026-03-22T07:17:00+05:30,32,6,driver_capacity,Chennai Adyar DS-2 Driver Capacity,25,29,86.21,630000,25,29
1618,2026-03-22T07:17:00+05:30,32,6,dispatch_bays,Chennai Adyar DS-2 Dispatch Bays,5,5,100.0,162000,25,29
1619,2026-03-22T07:17:00+05:30,32,6,cold_storage,Chennai Adyar DS-2 Cold Storage,217,240,90.42,196400,19,22
1620,2026-03-22T07:17:00+05:30,32,6,saas_licenses,Chennai Adyar DS-2 Operations SaaS Seats,18,28,64.29,53680,19,22
1621,2026-03-22T07:25:00+05:30,33,6,picker_capacity,Chennai Anna Nagar DS-3 Picker Capacity,5,7,71.43,309000,5,7
1622,2026-03-22T07:25:00+05:30,33,6,packer_capacity,Chennai Anna Nagar DS-3 Packer Capacity,4,5,80.0,227000,4,5
1623,2026-03-22T07:25:00+05:30,33,6,driver_capacity,Chennai Anna Nagar DS-3 Driver Capacity,19,23,82.61,582000,19,23
1624,2026-03-22T07:25:00+05:30,33,6,dispatch_bays,Chennai Anna Nagar DS-3 Dispatch Bays,3,3,100.0,130000,19,23
1625,2026-03-22T07:25:00+05:30,33,6,cold_storage,Chennai Anna Nagar DS-3 Cold Storage,107,145,73.79,171700,9,12
1626,2026-03-22T07:25:00+05:30,33,6,saas_licenses,Chennai Anna Nagar DS-3 Operations SaaS Seats,15,18,83.33,50580,9,12
1627,2026-03-22T07:27:00+05:30,34,6,picker_capacity,Chennai Velachery DS-4 Picker Capacity,6,8,75.0,321000,6,8
1628,2026-03-22T07:27:00+05:30,34,6,packer_capacity,Chennai Velachery DS-4 Packer Capacity,6,7,85.71,245000,6,7
1629,2026-03-22T07:27:00+05:30,34,6,driver_capacity,Chennai Velachery DS-4 Driver Capacity,15,19,78.95,550000,15,19
1630,2026-03-22T07:27:00+05:30,34,6,dispatch_bays,Chennai Velachery DS-4 Dispatch Bays,3,3,100.0,130000,15,19
1631,2026-03-22T07:27:00+05:30,34,6,cold_storage,Chennai Velachery DS-4 Cold Storage,101,125,80.8,166500,12,15
1632,2026-03-22T07:27:00+05:30,34,6,saas_licenses,Chennai Velachery DS-4 Operations SaaS Seats,15,21,71.43,51510,12,15
1633,2026-03-23T07:40:00+05:30,1,1,picker_capacity,Bengaluru HSR DS-1 Picker Capacity,12,13,92.31,381000,12,13
1634,2026-03-23T07:40:00+05:30,1,1,packer_capacity,Bengaluru HSR DS-1 Packer Capacity,8,10,80.0,272000,8,10
1635,2026-03-23T07:40:00+05:30,1,1,driver_capacity,Bengaluru HSR DS-1 Driver Capacity,28,31,90.32,646000,28,31
1636,2026-03-23T07:40:00+05:30,1,1,dispatch_bays,Bengaluru HSR DS-1 Dispatch Bays,5,5,100.0,162000,28,31
1637,2026-03-23T07:40:00+05:30,1,1,cold_storage,Bengaluru HSR DS-1 Cold Storage,247,290,85.17,209400,20,23
1638,2026-03-23T07:40:00+05:30,1,1,saas_licenses,Bengaluru HSR DS-1 Operations SaaS Seats,20,29,68.97,53990,20,23
1639,2026-03-23T07:17:00+05:30,2,1,picker_capacity,Bengaluru Indiranagar DS-2 Picker Capacity,12,13,92.31,381000,12,13
1640,2026-03-23T07:17:00+05:30,2,1,packer_capacity,Bengaluru Indiranagar DS-2 Packer Capacity,5,7,71.43,245000,5,7
1641,2026-03-23T07:17:00+05:30,2,1,driver_capacity,Bengaluru Indiranagar DS-2 Driver Capacity,23,27,85.19,614000,23,27
1642,2026-03-23T07:17:00+05:30,2,1,dispatch_bays,Bengaluru Indiranagar DS-2 Dispatch Bays,5,5,100.0,162000,23,27
1643,2026-03-23T07:17:00+05:30,2,1,cold_storage,Bengaluru Indiranagar DS-2 Cold Storage,333,375,88.8,231500,17,20
1644,2026-03-23T07:17:00+05:30,2,1,saas_licenses,Bengaluru Indiranagar DS-2 Operations SaaS Seats,21,26,80.77,53060,17,20
1645,2026-03-23T07:12:00+05:30,3,1,picker_capacity,Bengaluru Whitefield DS-3 Picker Capacity,8,10,80.0,345000,8,10
1646,2026-03-23T07:12:00+05:30,3,1,packer_capacity,Bengaluru Whitefield DS-3 Packer Capacity,6,8,75.0,254000,6,8
1647,2026-03-23T07:12:00+05:30,3,1,driver_capacity,Bengaluru Whitefield DS-3 Driver Capacity,21,25,84.0,598000,21,25
1648,2026-03-23T07:12:00+05:30,3,1,dispatch_bays,Bengaluru Whitefield DS-3 Dispatch Bays,5,5,100.0,162000,21,25
1649,2026-03-23T07:12:00+05:30,3,1,cold_storage,Bengaluru Whitefield DS-3 Cold Storage,245,298,82.21,211480,14,18
1650,2026-03-23T07:12:00+05:30,3,1,saas_licenses,Bengaluru Whitefield DS-3 Operations SaaS Seats,18,24,75.0,52440,14,18
1651,2026-03-23T07:28:00+05:30,4,1,picker_capacity,Bengaluru Koramangala DS-4 Picker Capacity,11,13,84.62,381000,11,13
1652,2026-03-23T07:28:00+05:30,4,1,packer_capacity,Bengaluru Koramangala DS-4 Packer Capacity,6,7,85.71,245000,6,7
1653,2026-03-23T07:28:00+05:30,4,1,driver_capacity,Bengaluru Koramangala DS-4 Driver Capacity,24,27,88.89,614000,24,27
1654,2026-03-23T07:28:00+05:30,4,1,dispatch_bays,Bengaluru Koramangala DS-4 Dispatch Bays,5,5,100.0,162000,24,27
1655,2026-03-23T07:28:00+05:30,4,1,cold_storage,Bengaluru Koramangala DS-4 Cold Storage,169,226,74.78,192760,17,20
1656,2026-03-23T07:28:00+05:30,4,1,saas_licenses,Bengaluru Koramangala DS-4 Operations SaaS Seats,20,26,76.92,53060,17,20
1657,2026-03-23T07:07:00+05:30,5,1,picker_capacity,Bengaluru Hebbal DS-5 Picker Capacity,7,8,87.5,321000,7,8
1658,2026-03-23T07:07:00+05:30,5,1,packer_capacity,Bengaluru Hebbal DS-5 Packer Capacity,6,7,85.71,245000,6,7
1659,2026-03-23T07:07:00+05:30,5,1,driver_capacity,Bengaluru Hebbal DS-5 Driver Capacity,20,24,83.33,590000,20,24
1660,2026-03-23T07:07:00+05:30,5,1,dispatch_bays,Bengaluru Hebbal DS-5 Dispatch Bays,3,3,100.0,130000,20,24
1661,2026-03-23T07:07:00+05:30,5,1,cold_storage,Bengaluru Hebbal DS-5 Cold Storage,161,204,78.92,187040,13,15
1662,2026-03-23T07:07:00+05:30,5,1,saas_licenses,Bengaluru Hebbal DS-5 Operations SaaS Seats,17,21,80.95,51510,13,15
1663,2026-03-23T07:32:00+05:30,6,1,picker_capacity,Bengaluru Jayanagar DS-6 Picker Capacity,9,10,90.0,345000,9,10
1664,2026-03-23T07:32:00+05:30,6,1,packer_capacity,Bengaluru Jayanagar DS-6 Packer Capacity,4,5,80.0,227000,4,5
1665,2026-03-23T07:32:00+05:30,6,1,driver_capacity,Bengaluru Jayanagar DS-6 Driver Capacity,21,24,87.5,590000,21,24
1666,2026-03-23T07:32:00+05:30,6,1,dispatch_bays,Bengaluru Jayanagar DS-6 Dispatch Bays,3,3,100.0,130000,21,24
1667,2026-03-23T07:32:00+05:30,6,1,cold_storage,Bengaluru Jayanagar DS-6 Cold Storage,92,123,74.8,165980,13,15
1668,2026-03-23T07:32:00+05:30,6,1,saas_licenses,Bengaluru Jayanagar DS-6 Operations SaaS Seats,15,21,71.43,51510,13,15
1669,2026-03-23T07:16:00+05:30,7,1,picker_capacity,Bengaluru HSR DS-7 Picker Capacity,10,11,90.91,357000,10,11
1670,2026-03-23T07:16:00+05:30,7,1,packer_capacity,Bengaluru HSR DS-7 Packer Capacity,6,7,85.71,245000,6,7
1671,2026-03-23T07:16:00+05:30,7,1,driver_capacity,Bengaluru HSR DS-7 Driver Capacity,23,26,88.46,606000,23,26
1672,2026-03-23T07:16:00+05:30,7,1,dispatch_bays,Bengaluru HSR DS-7 Dispatch Bays,5,5,100.0,162000,23,26
1673,2026-03-23T07:16:00+05:30,7,1,cold_storage,Bengaluru HSR DS-7 Cold Storage,323,353,91.5,225780,16,18
1674,2026-03-23T07:16:00+05:30,7,1,saas_licenses,Bengaluru HSR DS-7 Operations SaaS Seats,16,24,66.67,52440,16,18
1675,2026-03-23T07:20:00+05:30,8,2,picker_capacity,Mumbai Powai DS-1 Picker Capacity,6,8,75.0,321000,6,8
1676,2026-03-23T07:20:00+05:30,8,2,packer_capacity,Mumbai Powai DS-1 Packer Capacity,5,7,71.43,245000,5,7
1677,2026-03-23T07:20:00+05:30,8,2,driver_capacity,Mumbai Powai DS-1 Driver Capacity,18,21,85.71,566000,18,21
1678,2026-03-23T07:20:00+05:30,8,2,dispatch_bays,Mumbai Powai DS-1 Dispatch Bays,3,3,100.0,130000,18,21
1679,2026-03-23T07:20:00+05:30,8,2,cold_storage,Mumbai Powai DS-1 Cold Storage,83,140,59.29,170400,11,15
1680,2026-03-23T07:20:00+05:30,8,2,saas_licenses,Mumbai Powai DS-1 Operations SaaS Seats,15,21,71.43,51510,11,15
1681,2026-03-23T07:11:00+05:30,9,2,picker_capacity,Mumbai Andheri DS-2 Picker Capacity,8,10,80.0,345000,8,10
1682,2026-03-23T07:11:00+05:30,9,2,packer_capacity,Mumbai Andheri DS-2 Packer Capacity,7,9,77.78,263000,7,9
1683,2026-03-23T07:11:00+05:30,9,2,driver_capacity,Mumbai Andheri DS-2 Driver Capacity,23,27,85.19,614000,23,27
1684,2026-03-23T07:11:00+05:30,9,2,dispatch_bays,Mumbai Andheri DS-2 Dispatch Bays,5,5,100.0,162000,23,27
1685,2026-03-23T07:11:00+05:30,9,2,cold_storage,Mumbai Andheri DS-2 Cold Storage,201,292,68.84,209920,15,19
1686,2026-03-23T07:11:00+05:30,9,2,saas_licenses,Mumbai Andheri DS-2 Operations SaaS Seats,18,25,72.0,52750,15,19
1687,2026-03-23T07:30:00+05:30,10,2,picker_capacity,Mumbai Bandra DS-3 Picker Capacity,13,14,92.86,393000,13,14
1688,2026-03-23T07:30:00+05:30,10,2,packer_capacity,Mumbai Bandra DS-3 Packer Capacity,9,11,81.82,281000,9,11
1689,2026-03-23T07:30:00+05:30,10,2,driver_capacity,Mumbai Bandra DS-3 Driver Capacity,36,40,90.0,718000,36,40
1690,2026-03-23T07:30:00+05:30,10,2,dispatch_bays,Mumbai Bandra DS-3 Dispatch Bays,7,7,100.0,194000,36,40
1691,2026-03-23T07:30:00+05:30,10,2,cold_storage,Mumbai Bandra DS-3 Cold Storage,245,417,58.75,242420,22,25
1692,2026-03-23T07:30:00+05:30,10,2,saas_licenses,Mumbai Bandra DS-3 Operations SaaS Seats,26,31,83.87,54610,22,25
1693,2026-03-23T07:13:00+05:30,11,2,picker_capacity,Mumbai Thane DS-4 Picker Capacity,9,10,90.0,345000,9,10
1694,2026-03-23T07:13:00+05:30,11,2,packer_capacity,Mumbai Thane DS-4 Packer Capacity,2,4,50.0,218000,2,4
1695,2026-03-23T07:13:00+05:30,11,2,driver_capacity,Mumbai Thane DS-4 Driver Capacity,16,20,80.0,558000,16,20
1696,2026-03-23T07:13:00+05:30,11,2,dispatch_bays,Mumbai Thane DS-4 Dispatch Bays,3,3,100.0,130000,16,20
1697,2026-03-23T07:13:00+05:30,11,2,cold_storage,Mumbai Thane DS-4 Cold Storage,111,124,89.52,166240,11,14
1698,2026-03-23T07:13:00+05:30,11,2,saas_licenses,Mumbai Thane DS-4 Operations SaaS Seats,16,20,80.0,51200,11,14
1699,2026-03-23T07:18:00+05:30,12,2,picker_capacity,Mumbai Ghatkopar DS-5 Picker Capacity,11,12,91.67,369000,11,12
1700,2026-03-23T07:18:00+05:30,12,2,packer_capacity,Mumbai Ghatkopar DS-5 Packer Capacity,8,10,80.0,272000,8,10
1701,2026-03-23T07:18:00+05:30,12,2,driver_capacity,Mumbai Ghatkopar DS-5 Driver Capacity,21,25,84.0,598000,21,25
1702,2026-03-23T07:18:00+05:30,12,2,dispatch_bays,Mumbai Ghatkopar DS-5 Dispatch Bays,5,5,100.0,162000,21,25
1703,2026-03-23T07:18:00+05:30,12,2,cold_storage,Mumbai Ghatkopar DS-5 Cold Storage,170,262,64.89,202120,19,22
1704,2026-03-23T07:18:00+05:30,12,2,saas_licenses,Mumbai Ghatkopar DS-5 Operations SaaS Seats,24,28,85.71,53680,19,22
1705,2026-03-23T07:43:00+05:30,13,2,picker_capacity,Mumbai Navi Mumbai DS-6 Picker Capacity,12,13,92.31,381000,12,13
1706,2026-03-23T07:43:00+05:30,13,2,packer_capacity,Mumbai Navi Mumbai DS-6 Packer Capacity,7,8,87.5,254000,7,8
1707,2026-03-23T07:43:00+05:30,13,2,driver_capacity,Mumbai Navi Mumbai DS-6 Driver Capacity,23,27,85.19,614000,23,27
1708,2026-03-23T07:43:00+05:30,13,2,dispatch_bays,Mumbai Navi Mumbai DS-6 Dispatch Bays,5,5,100.0,162000,23,27
1709,2026-03-23T07:43:00+05:30,13,2,cold_storage,Mumbai Navi Mumbai DS-6 Cold Storage,194,275,70.55,205500,19,21
1710,2026-03-23T07:43:00+05:30,13,2,saas_licenses,Mumbai Navi Mumbai DS-6 Operations SaaS Seats,21,27,77.78,53370,19,21
1711,2026-03-23T07:33:00+05:30,14,2,picker_capacity,Mumbai Powai DS-7 Picker Capacity,10,12,83.33,369000,10,12
1712,2026-03-23T07:33:00+05:30,14,2,packer_capacity,Mumbai Powai DS-7 Packer Capacity,6,7,85.71,245000,6,7
1713,2026-03-23T07:33:00+05:30,14,2,driver_capacity,Mumbai Powai DS-7 Driver Capacity,27,30,90.0,638000,27,30
1714,2026-03-23T07:33:00+05:30,14,2,dispatch_bays,Mumbai Powai DS-7 Dispatch Bays,5,5,100.0,162000,27,30
1715,2026-03-23T07:33:00+05:30,14,2,cold_storage,Mumbai Powai DS-7 Cold Storage,208,283,73.5,207580,16,19
1716,2026-03-23T07:33:00+05:30,14,2,saas_licenses,Mumbai Powai DS-7 Operations SaaS Seats,16,25,64.0,52750,16,19
1717,2026-03-23T07:28:00+05:30,15,3,picker_capacity,Delhi NCR Gurugram DS-1 Picker Capacity,10,11,90.91,357000,10,11
1718,2026-03-23T07:28:00+05:30,15,3,packer_capacity,Delhi NCR Gurugram DS-1 Packer Capacity,8,9,88.89,263000,8,9
1719,2026-03-23T07:28:00+05:30,15,3,driver_capacity,Delhi NCR Gurugram DS-1 Driver Capacity,21,24,87.5,590000,21,24
1720,2026-03-23T07:28:00+05:30,15,3,dispatch_bays,Delhi NCR Gurugram DS-1 Dispatch Bays,5,5,100.0,162000,21,24
1721,2026-03-23T07:28:00+05:30,15,3,cold_storage,Delhi NCR Gurugram DS-1 Cold Storage,187,240,77.92,196400,18,20
1722,2026-03-23T07:28:00+05:30,15,3,saas_licenses,Delhi NCR Gurugram DS-1 Operations SaaS Seats,17,26,65.38,53060,18,20
1723,2026-03-23T07:07:00+05:30,16,3,picker_capacity,Delhi NCR Noida DS-2 Picker Capacity,5,7,71.43,309000,5,7
1724,2026-03-23T07:07:00+05:30,16,3,packer_capacity,Delhi NCR Noida DS-2 Packer Capacity,4,5,80.0,227000,4,5
1725,2026-03-23T07:07:00+05:30,16,3,driver_capacity,Delhi NCR Noida DS-2 Driver Capacity,18,22,81.82,574000,18,22
1726,2026-03-23T07:07:00+05:30,16,3,dispatch_bays,Delhi NCR Noida DS-2 Dispatch Bays,3,3,100.0,130000,18,22
1727,2026-03-23T07:07:00+05:30,16,3,cold_storage,Delhi NCR Noida DS-2 Cold Storage,130,192,67.71,183920,9,12
1728,2026-03-23T07:07:00+05:30,16,3,saas_licenses,Delhi NCR Noida DS-2 Operations SaaS Seats,12,18,66.67,50580,9,12
1729,2026-03-23T07:16:00+05:30,17,3,picker_capacity,Delhi NCR Dwarka DS-3 Picker Capacity,7,9,77.78,333000,7,9
1730,2026-03-23T07:16:00+05:30,17,3,packer_capacity,Delhi NCR Dwarka DS-3 Packer Capacity,2,4,50.0,218000,2,4
1731,2026-03-23T07:16:00+05:30,17,3,driver_capacity,Delhi NCR Dwarka DS-3 Driver Capacity,20,23,86.96,582000,20,23
1732,2026-03-23T07:16:00+05:30,17,3,dispatch_bays,Delhi NCR Dwarka DS-3 Dispatch Bays,3,3,100.0,130000,20,23
1733,2026-03-23T07:16:00+05:30,17,3,cold_storage,Delhi NCR Dwarka DS-3 Cold Storage,181,197,91.88,185220,9,13
1734,2026-03-23T07:16:00+05:30,17,3,saas_licenses,Delhi NCR Dwarka DS-3 Operations SaaS Seats,11,19,57.89,50890,9,13
1735,2026-03-23T07:30:00+05:30,18,3,picker_capacity,Delhi NCR Saket DS-4 Picker Capacity,8,9,88.89,333000,8,9
1736,2026-03-23T07:30:00+05:30,18,3,packer_capacity,Delhi NCR Saket DS-4 Packer Capacity,2,4,50.0,218000,2,4
