work_item_id,org_id,city_id,store_id,team_id,item_type,priority,opened_at,expected_by,resolved_at,status,estimated_value_inr,backlog_hours,linked_order_id,linked_vendor_id
977,1,6,31,15,customer_escalation,P1,2026-03-25T12:11:00+05:30,2026-03-25T13:11:00+05:30,2026-03-25T16:30:00+05:30,resolved,371.05,0.5,115256,
978,1,1,4,27,delivery_exception,P2,2026-03-18T12:34:00+05:30,2026-03-18T14:34:00+05:30,2026-03-18T17:27:00+05:30,resolved,221.19,0.5,33163,
979,1,3,16,63,delivery_exception,P2,2026-03-26T12:13:00+05:30,2026-03-26T14:13:00+05:30,2026-03-26T15:57:00+05:30,resolved,1089.92,0.5,121801,
980,1,1,7,36,delivery_exception,P2,2026-03-21T12:10:00+05:30,2026-03-21T14:10:00+05:30,2026-03-21T14:42:00+05:30,resolved,450.93,0.5,66750,
981,1,2,13,54,delivery_exception,P2,2026-03-21T12:41:00+05:30,2026-03-21T14:41:00+05:30,2026-03-21T17:11:00+05:30,resolved,120.04,0.5,69043,
982,1,3,16,63,delivery_exception,P2,2026-03-22T12:07:00+05:30,2026-03-22T14:07:00+05:30,2026-03-22T15:10:00+05:30,resolved,247.57,0.5,81181,
983,1,2,11,7,customer_escalation,P1,2026-03-16T12:15:00+05:30,2026-03-16T13:15:00+05:30,2026-03-16T16:19:00+05:30,resolved,693.85,0.5,15378,
984,1,1,4,27,delivery_exception,P2,2026-03-18T12:32:00+05:30,2026-03-18T14:32:00+05:30,2026-03-18T17:50:00+05:30,resolved,185.42,0.5,33156,
985,1,6,31,15,customer_escalation,P1,2026-03-20T12:24:00+05:30,2026-03-20T13:24:00+05:30,2026-03-20T14:13:00+05:30,resolved,175.21,0.5,62778,
986,1,5,27,96,delivery_exception,P2,2026-03-19T12:27:00+05:30,2026-03-19T14:27:00+05:30,2026-03-19T17:47:00+05:30,resolved,576.74,0.5,50319,
987,1,1,2,21,delivery_exception,P2,2026-03-28T12:25:00+05:30,2026-03-28T14:25:00+05:30,2026-03-28T16:15:00+05:30,resolved,868.61,0.5,138854,
988,1,5,29,102,delivery_exception,P2,2026-03-24T12:20:00+05:30,2026-03-24T14:20:00+05:30,2026-03-24T16:28:00+05:30,resolved,259.57,0.5,104723,
989,1,3,16,63,delivery_exception,P2,2026-03-19T12:43:00+05:30,2026-03-19T14:43:00+05:30,2026-03-19T17:51:00+05:30,resolved,504.12,0.5,47453,
990,1,5,30,13,customer_escalation,P1,2026-03-27T12:20:00+05:30,2026-03-27T13:20:00+05:30,2026-03-27T16:36:00+05:30,resolved,642.92,0.5,136879,
991,1,2,12,51,delivery_exception,P2,2026-03-26T12:17:00+05:30,2026-03-26T14:17:00+05:30,2026-03-26T15:21:00+05:30,resolved,701.0,0.5,120233,
992,1,4,25,90,delivery_exception,P2,2026-03-20T12:25:00+05:30,2026-03-20T14:25:00+05:30,2026-03-20T17:54:00+05:30,resolved,515.16,0.5,60926,
993,1,1,4,27,delivery_exception,P2,2026-03-18T12:10:00+05:30,2026-03-18T14:10:00+05:30,2026-03-18T17:17:00+05:30,resolved,557.33,0.5,33126,
994,1,3,19,9,customer_escalation,P1,2026-03-15T12:08:00+05:30,2026-03-15T13:08:00+05:30,2026-03-15T15:15:00+05:30,resolved,373.04,0.5,7148,
995,1,2,8,39,delivery_exception,P2,2026-03-27T12:18:00+05:30,2026-03-27T14:18:00+05:30,2026-03-27T16:27:00+05:30,resolved,255.04,0.5,129581,
996,1,2,13,54,delivery_exception,P2,2026-03-17T12:26:00+05:30,2026-03-17T14:26:00+05:30,2026-03-17T16:25:00+05:30,resolved,401.34,0.5,26026,
997,1,1,4,27,delivery_exception,P2,2026-03-18T12:37:00+05:30,2026-03-18T14:37:00+05:30,2026-03-18T16:17:00+05:30,resolved,238.63,0.5,32795,
998,1,2,13,54,delivery_exception,P2,2026-03-17T12:24:00+05:30,2026-03-17T14:24:00+05:30,2026-03-17T17:41:00+05:30,resolved,858.93,0.5,26117,
999,1,3,16,63,delivery_exception,P2,2026-03-28T12:16:00+05:30,2026-03-28T14:16:00+05:30,,open,1526.45,0.5,144361,
1000,1,3,16,63,delivery_exception,P2,2026-03-28T12:22:00+05:30,2026-03-28T14:22:00+05:30,2026-03-28T17:24:00+05:30,resolved,628.1,0.5,144352,
1001,1,5,27,96,delivery_exception,P2,2026-03-26T12:31:00+05:30,2026-03-26T14:31:00+05:30,2026-03-26T15:29:00+05:30,resolved,125.46,0.5,124619,
1002,1,2,13,54,delivery_exception,P2,2026-03-21T12:00:00+05:30,2026-03-21T14:00:00+05:30,2026-03-21T14:54:00+05:30,resolved,368.01,0.5,68908,
1003,1,1,2,21,delivery_exception,P2,2026-03-18T12:14:00+05:30,2026-03-18T14:14:00+05:30,2026-03-18T15:49:00+05:30,resolved,270.44,0.5,31934,
1004,1,1,6,33,delivery_exception,P2,2026-03-27T12:35:00+05:30,2026-03-27T14:35:00+05:30,,open,122.81,0.5,128960,
1005,1,2,12,51,delivery_exception,P2,2026-03-26T12:13:00+05:30,2026-03-26T14:13:00+05:30,2026-03-26T17:24:00+05:30,resolved,392.9,0.5,120417,
1006,1,1,5,30,delivery_exception,P2,2026-03-22T12:41:00+05:30,2026-03-22T14:41:00+05:30,2026-03-22T15:04:00+05:30,resolved,666.68,0.5,77368,
1007,1,6,33,114,delivery_exception,P2,2026-03-28T12:13:00+05:30,2026-03-28T14:13:00+05:30,,open,372.71,0.5,149461,
1008,1,2,14,57,delivery_exception,P2,2026-03-28T12:19:00+05:30,2026-03-28T14:19:00+05:30,,open,198.93,0.5,143798,
1009,1,3,16,63,delivery_exception,P2,2026-03-26T12:18:00+05:30,2026-03-26T14:18:00+05:30,2026-03-26T16:58:00+05:30,resolved,820.62,0.5,121800,
1010,1,4,22,81,delivery_exception,P2,2026-03-18T12:07:00+05:30,2026-03-18T14:07:00+05:30,2026-03-18T17:25:00+05:30,resolved,615.92,0.5,38802,
1011,1,2,13,54,delivery_exception,P2,2026-03-21T12:14:00+05:30,2026-03-21T14:14:00+05:30,2026-03-21T14:37:00+05:30,resolved,734.44,0.5,69013,
1012,1,1,4,27,delivery_exception,P2,2026-03-18T12:20:00+05:30,2026-03-18T14:20:00+05:30,2026-03-18T16:59:00+05:30,resolved,428.29,0.5,33191,
1013,1,3,15,60,delivery_exception,P2,2026-03-20T12:44:00+05:30,2026-03-20T14:44:00+05:30,2026-03-20T17:20:00+05:30,resolved,364.09,0.5,57845,
1014,1,2,12,7,customer_escalation,P1,2026-03-22T12:03:00+05:30,2026-03-22T13:03:00+05:30,2026-03-22T16:29:00+05:30,resolved,641.2,0.5,79772,
1015,1,3,15,60,delivery_exception,P2,2026-03-17T12:30:00+05:30,2026-03-17T14:30:00+05:30,2026-03-17T14:47:00+05:30,resolved,460.16,0.5,26556,
1016,1,2,13,54,delivery_exception,P2,2026-03-21T12:31:00+05:30,2026-03-21T14:31:00+05:30,2026-03-21T16:16:00+05:30,resolved,824.59,0.5,68923,
1017,1,4,22,81,delivery_exception,P2,2026-03-18T12:02:00+05:30,2026-03-18T14:02:00+05:30,2026-03-18T17:26:00+05:30,resolved,617.74,0.5,38738,
1018,1,2,9,42,delivery_exception,P2,2026-03-27T12:14:00+05:30,2026-03-27T14:14:00+05:30,,open,500.01,0.5,129773,
1019,1,2,14,57,delivery_exception,P2,2026-03-28T12:21:00+05:30,2026-03-28T14:21:00+05:30,,open,468.64,0.5,143868,
1020,1,3,15,60,delivery_exception,P2,2026-03-24T12:03:00+05:30,2026-03-24T14:03:00+05:30,2026-03-24T15:09:00+05:30,resolved,192.52,0.5,101291,
1021,1,2,11,48,delivery_exception,P2,2026-03-22T12:20:00+05:30,2026-03-22T14:20:00+05:30,2026-03-22T15:24:00+05:30,resolved,477.22,0.5,79579,
1022,1,2,13,54,delivery_exception,P2,2026-03-21T12:45:00+05:30,2026-03-21T14:45:00+05:30,2026-03-21T16:22:00+05:30,resolved,530.62,0.5,68707,
1023,1,3,19,72,delivery_exception,P2,2026-03-24T12:24:00+05:30,2026-03-24T14:24:00+05:30,2026-03-24T15:50:00+05:30,resolved,209.31,0.5,102277,
1024,1,1,2,21,delivery_exception,P2,2026-03-28T12:03:00+05:30,2026-03-28T14:03:00+05:30,,open,643.86,0.5,138810,
1025,1,2,11,48,delivery_exception,P2,2026-03-22T12:37:00+05:30,2026-03-22T14:37:00+05:30,2026-03-22T16:48:00+05:30,resolved,478.3,0.5,79544,
1026,1,6,31,108,delivery_exception,P2,2026-03-26T12:20:00+05:30,2026-03-26T14:20:00+05:30,2026-03-26T15:12:00+05:30,resolved,567.82,0.5,125495,
1027,1,3,15,60,delivery_exception,P2,2026-03-20T12:40:00+05:30,2026-03-20T14:40:00+05:30,2026-03-20T15:17:00+05:30,resolved,908.37,0.5,57788,
1028,1,2,13,54,delivery_exception,P2,2026-03-21T12:22:00+05:30,2026-03-21T14:22:00+05:30,2026-03-21T17:28:00+05:30,resolved,280.11,0.5,68874,
1029,1,1,4,27,delivery_exception,P2,2026-03-28T12:17:00+05:30,2026-03-28T14:17:00+05:30,2026-03-28T17:16:00+05:30,resolved,285.53,0.5,139851,
1030,1,1,4,27,delivery_exception,P2,2026-03-28T12:29:00+05:30,2026-03-28T14:29:00+05:30,2026-03-28T17:15:00+05:30,resolved,557.75,0.5,139740,
1031,1,2,13,54,delivery_exception,P2,2026-03-21T12:33:00+05:30,2026-03-21T14:33:00+05:30,2026-03-21T17:16:00+05:30,resolved,1040.92,0.5,68964,
1032,1,1,7,36,delivery_exception,P2,2026-03-27T12:05:00+05:30,2026-03-27T14:05:00+05:30,,open,533.63,0.5,129169,
1033,1,3,16,63,delivery_exception,P2,2026-03-28T12:27:00+05:30,2026-03-28T14:27:00+05:30,2026-03-28T16:06:00+05:30,resolved,82.92,0.5,144513,
1034,1,3,16,63,delivery_exception,P2,2026-03-22T12:12:00+05:30,2026-03-22T14:12:00+05:30,2026-03-22T16:13:00+05:30,resolved,319.72,0.5,81225,
1035,1,3,16,63,delivery_exception,P2,2026-03-22T12:45:00+05:30,2026-03-22T14:45:00+05:30,2026-03-22T16:54:00+05:30,resolved,127.7,0.5,81310,
1036,1,1,5,28,store_incident,P1,2026-03-15T10:36:00+05:30,2026-03-15T16:36:00+05:30,2026-03-15T15:38:20.761244+05:30,resolved,5274.23,10.94,,
1037,1,3,20,73,store_incident,P2,2026-03-15T10:45:00+05:30,2026-03-15T16:45:00+05:30,2026-03-15T18:32:58.678682+05:30,resolved,4196.67,3.89,,
1038,1,3,20,74,cold_chain_issue,P1,2026-03-16T08:17:00+05:30,2026-03-16T11:17:00+05:30,2026-03-16T12:46:20.109853+05:30,resolved,33757.91,2.5,,
1039,1,4,22,79,store_incident,P1,2026-03-16T10:33:00+05:30,2026-03-16T16:33:00+05:30,2026-03-16T17:14:52.074392+05:30,resolved,8627.5,5.35,,
1040,1,4,23,82,store_incident,P1,2026-03-16T10:23:00+05:30,2026-03-16T16:23:00+05:30,2026-03-16T18:50:04.281324+05:30,resolved,4601.17,2.32,,
1041,1,5,27,94,store_incident,P2,2026-03-16T10:10:00+05:30,2026-03-16T16:10:00+05:30,2026-03-16T17:12:02.429835+05:30,resolved,8853.88,8.53,,
1042,1,5,29,100,store_incident,P2,2026-03-16T10:31:00+05:30,2026-03-16T16:31:00+05:30,2026-03-16T14:34:26.466178+05:30,resolved,7073.05,8.33,,
1043,1,2,13,52,store_incident,P2,2026-03-17T10:44:00+05:30,2026-03-17T16:44:00+05:30,2026-03-17T14:09:44.617184+05:30,resolved,8162.39,10.65,,
1044,1,3,15,58,store_incident,P1,2026-03-17T10:08:00+05:30,2026-03-17T16:08:00+05:30,2026-03-17T14:37:28.370689+05:30,resolved,7860.31,7.64,,
1045,1,1,2,19,store_incident,P2,2026-03-18T10:14:00+05:30,2026-03-18T16:14:00+05:30,2026-03-18T15:38:23.754434+05:30,resolved,7323.36,9.07,,
1046,1,1,2,20,cold_chain_issue,P1,2026-03-18T08:23:00+05:30,2026-03-18T11:23:00+05:30,2026-03-18T12:07:40.083461+05:30,resolved,65373.64,2.85,,
1047,1,1,4,25,store_incident,P2,2026-03-18T10:02:00+05:30,2026-03-18T16:02:00+05:30,2026-03-18T13:05:52.313770+05:30,resolved,7296.62,11.11,,
1048,1,2,12,49,store_incident,P2,2026-03-18T10:35:00+05:30,2026-03-18T16:35:00+05:30,2026-03-18T15:59:05.226488+05:30,resolved,7198.38,8.4,,
1049,1,3,18,67,store_incident,P2,2026-03-18T10:32:00+05:30,2026-03-18T16:32:00+05:30,2026-03-18T13:17:45.524763+05:30,resolved,4828.72,6.07,,
1050,1,3,19,70,store_incident,P2,2026-03-18T10:27:00+05:30,2026-03-18T16:27:00+05:30,2026-03-18T16:59:05.343813+05:30,resolved,7650.11,8.69,,
1051,1,4,21,76,store_incident,P2,2026-03-18T10:38:00+05:30,2026-03-18T16:38:00+05:30,2026-03-18T15:57:55.188811+05:30,resolved,13606.31,8.79,,
1052,1,4,22,79,store_incident,P1,2026-03-18T10:35:00+05:30,2026-03-18T16:35:00+05:30,2026-03-18T14:08:35.805841+05:30,resolved,9569.34,11.41,,
1053,1,2,11,46,store_incident,P1,2026-03-19T10:39:00+05:30,2026-03-19T16:39:00+05:30,2026-03-19T19:26:15.041986+05:30,resolved,4444.88,8.46,,
1054,1,3,16,61,store_incident,P2,2026-03-19T10:43:00+05:30,2026-03-19T16:43:00+05:30,2026-03-19T16:26:35.244351+05:30,resolved,5785.27,4.19,,
1055,1,3,20,73,store_incident,P2,2026-03-19T10:35:00+05:30,2026-03-19T16:35:00+05:30,2026-03-19T16:56:30.622324+05:30,resolved,2624.21,2.7,,
1056,1,4,25,88,store_incident,P1,2026-03-19T10:23:00+05:30,2026-03-19T16:23:00+05:30,2026-03-19T14:43:51.628869+05:30,resolved,4617.54,5.42,,
1057,1,5,26,91,store_incident,P2,2026-03-19T10:23:00+05:30,2026-03-19T16:23:00+05:30,2026-03-19T18:13:02.595521+05:30,resolved,4962.17,6.15,,
1058,1,5,27,94,store_incident,P1,2026-03-19T10:00:00+05:30,2026-03-19T16:00:00+05:30,2026-03-19T16:22:36.913146+05:30,resolved,6317.62,9.51,,
1059,1,6,33,112,store_incident,P1,2026-03-19T10:37:00+05:30,2026-03-19T16:37:00+05:30,2026-03-19T16:06:43.346559+05:30,resolved,4422.73,6.65,,
1060,1,1,5,29,cold_chain_issue,P1,2026-03-20T08:17:00+05:30,2026-03-20T11:17:00+05:30,2026-03-20T12:44:08.585229+05:30,resolved,76031.39,2.35,,
1061,1,2,12,49,store_incident,P1,2026-03-20T10:44:00+05:30,2026-03-20T16:44:00+05:30,2026-03-20T18:08:48.874281+05:30,resolved,9822.07,11.04,,
1062,1,3,15,58,store_incident,P1,2026-03-20T10:08:00+05:30,2026-03-20T16:08:00+05:30,2026-03-20T15:58:04.524411+05:30,resolved,6997.59,6.99,,
1063,1,4,25,88,store_incident,P2,2026-03-20T10:22:00+05:30,2026-03-20T16:22:00+05:30,2026-03-20T18:36:47.207747+05:30,resolved,7535.46,5.64,,
1064,1,2,13,52,store_incident,P1,2026-03-21T10:40:00+05:30,2026-03-21T16:40:00+05:30,2026-03-21T18:34:40.162638+05:30,resolved,9537.29,6.79,,
1065,1,5,27,94,store_incident,P2,2026-03-21T10:14:00+05:30,2026-03-21T16:14:00+05:30,2026-03-21T13:29:13.765272+05:30,resolved,7226.2,11.33,,
1066,1,1,5,28,store_incident,P2,2026-03-22T10:22:00+05:30,2026-03-22T16:22:00+05:30,2026-03-22T13:03:43.397175+05:30,resolved,6118.13,2.53,,
1067,1,1,7,34,store_incident,P1,2026-03-22T10:07:00+05:30,2026-03-22T16:07:00+05:30,2026-03-22T16:30:53.878687+05:30,resolved,7073.58,8.03,,
1068,1,2,8,37,store_incident,P1,2026-03-22T10:18:00+05:30,2026-03-22T16:18:00+05:30,2026-03-22T16:37:12.941992+05:30,resolved,4354.51,6.07,,
1069,1,2,11,46,store_incident,P2,2026-03-22T10:16:00+05:30,2026-03-22T16:16:00+05:30,2026-03-22T13:44:36.466408+05:30,resolved,4432.75,2.91,,
1070,1,3,16,61,store_incident,P1,2026-03-22T10:05:00+05:30,2026-03-22T16:05:00+05:30,2026-03-22T13:38:45.588164+05:30,resolved,5804.92,2.6,,
1071,1,3,17,65,cold_chain_issue,P1,2026-03-22T08:25:00+05:30,2026-03-22T11:25:00+05:30,2026-03-22T12:43:12.339980+05:30,resolved,67452.68,1.51,,
1072,1,4,24,86,cold_chain_issue,P1,2026-03-22T08:35:00+05:30,2026-03-22T11:35:00+05:30,2026-03-22T10:03:55.557257+05:30,resolved,72935.86,1.65,,
1073,1,5,26,91,store_incident,P1,2026-03-22T10:34:00+05:30,2026-03-22T16:34:00+05:30,2026-03-22T16:07:54.210091+05:30,resolved,4510.39,3.5,,
1074,1,3,18,67,store_incident,P1,2026-03-23T10:44:00+05:30,2026-03-23T16:44:00+05:30,2026-03-23T14:08:23.396694+05:30,resolved,3525.99,6.82,,
1075,1,4,25,88,store_incident,P2,2026-03-23T10:03:00+05:30,2026-03-23T16:03:00+05:30,2026-03-23T15:44:14.574907+05:30,resolved,6199.52,8.21,,
1076,1,3,15,58,store_incident,P2,2026-03-24T10:08:00+05:30,2026-03-24T16:08:00+05:30,2026-03-24T13:17:15.712052+05:30,resolved,4850.99,7.73,,
1077,1,3,19,70,store_incident,P2,2026-03-24T10:09:00+05:30,2026-03-24T16:09:00+05:30,2026-03-24T13:27:49.430580+05:30,resolved,9679.36,10.02,,
1078,1,3,20,73,store_incident,P1,2026-03-24T10:13:00+05:30,2026-03-24T16:13:00+05:30,2026-03-24T13:54:25.108723+05:30,resolved,4022.33,9.36,,
1079,1,5,29,100,store_incident,P2,2026-03-24T10:41:00+05:30,2026-03-24T16:41:00+05:30,2026-03-24T19:15:39.538508+05:30,resolved,5317.47,9.34,,
1080,1,5,29,101,cold_chain_issue,P1,2026-03-25T08:52:00+05:30,2026-03-25T11:52:00+05:30,2026-03-25T12:43:32.132358+05:30,resolved,29048.02,3.81,,
1081,1,2,12,49,store_incident,P2,2026-03-26T10:09:00+05:30,2026-03-26T16:09:00+05:30,2026-03-26T12:45:19.761001+05:30,resolved,9931.43,5.32,,
1082,1,3,16,61,store_incident,P2,2026-03-26T10:29:00+05:30,2026-03-26T16:29:00+05:30,2026-03-26T17:01:30.491019+05:30,resolved,4391.76,6.35,,
1083,1,3,17,64,store_incident,P1,2026-03-26T10:06:00+05:30,2026-03-26T16:06:00+05:30,2026-03-26T13:30:51.077252+05:30,resolved,7692.52,6.28,,
1084,1,5,27,94,store_incident,P2,2026-03-26T10:15:00+05:30,2026-03-26T16:15:00+05:30,2026-03-26T18:06:18.424202+05:30,resolved,10293.26,9.4,,
1085,1,6,31,106,store_incident,P2,2026-03-26T10:08:00+05:30,2026-03-26T16:08:00+05:30,2026-03-26T18:31:21.873858+05:30,resolved,14035.86,5.99,,
1086,1,1,5,28,store_incident,P1,2026-03-27T10:25:00+05:30,2026-03-27T16:25:00+05:30,2026-03-27T18:36:54.962139+05:30,resolved,5428.2,2.64,,
1087,1,1,6,31,store_incident,P2,2026-03-27T10:22:00+05:30,2026-03-27T16:22:00+05:30,,open,6460.25,5.79,,
1088,1,1,7,34,store_incident,P2,2026-03-27T10:13:00+05:30,2026-03-27T16:13:00+05:30,2026-03-27T13:24:03.450042+05:30,resolved,8153.41,4.19,,
1089,1,2,8,37,store_incident,P1,2026-03-27T10:00:00+05:30,2026-03-27T16:00:00+05:30,2026-03-27T16:18:48.690106+05:30,resolved,5345.46,5.78,,
1090,1,2,9,40,store_incident,P2,2026-03-27T10:44:00+05:30,2026-03-27T16:44:00+05:30,2026-03-27T16:18:13.028355+05:30,resolved,8729.36,5.99,,
1091,1,2,13,53,cold_chain_issue,P1,2026-03-27T08:29:00+05:30,2026-03-27T11:29:00+05:30,2026-03-27T10:30:36.152890+05:30,resolved,39763.63,0.84,,
1092,1,3,20,73,store_incident,P2,2026-03-27T10:49:00+05:30,2026-03-27T16:49:00+05:30,2026-03-27T13:45:07.640199+05:30,resolved,2597.12,7.46,,
1093,1,5,27,94,store_incident,P2,2026-03-27T10:37:00+05:30,2026-03-27T16:37:00+05:30,2026-03-27T17:31:17.632624+05:30,resolved,10017.14,7.02,,
1094,1,1,2,19,store_incident,P2,2026-03-28T10:03:00+05:30,2026-03-28T16:03:00+05:30,,open,10982.35,3.95,,
1095,1,1,4,25,store_incident,P1,2026-03-28T10:12:00+05:30,2026-03-28T16:12:00+05:30,2026-03-28T13:27:01.588847+05:30,resolved,7071.67,8.17,,
1096,1,2,14,55,store_incident,P1,2026-03-28T10:25:00+05:30,2026-03-28T16:25:00+05:30,,open,8118.17,6.03,,
1097,1,3,16,61,store_incident,P1,2026-03-28T10:01:00+05:30,2026-03-28T16:01:00+05:30,2026-03-28T15:19:25.623402+05:30,resolved,6862.59,5.58,,
1098,1,3,20,74,cold_chain_issue,P1,2026-03-28T08:40:00+05:30,2026-03-28T11:40:00+05:30,2026-03-28T11:02:21.675929+05:30,resolved,27408.71,4.18,,
1099,1,5,29,100,store_incident,P2,2026-03-28T10:27:00+05:30,2026-03-28T16:27:00+05:30,2026-03-28T18:01:07.370026+05:30,resolved,6669.98,7.16,,
1100,1,5,30,103,store_incident,P1,2026-03-28T10:30:00+05:30,2026-03-28T16:30:00+05:30,2026-03-28T13:03:58.140936+05:30,resolved,4122.22,11.24,,
1101,1,6,32,110,cold_chain_issue,P1,2026-03-28T08:05:00+05:30,2026-03-28T11:05:00+05:30,2026-03-28T11:55:50.192128+05:30,resolved,52256.1,4.18,,
1102,1,6,33,112,store_incident,P2,2026-03-28T10:06:00+05:30,2026-03-28T16:06:00+05:30,,open,6765.22,6.88,,
